Unnamed: 0,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,SMA_10,EMA_10,RSI,MACD
139,AAPL,2015-12-11 00:00:00+00:00,113.18,115.39,112.851,115.19,46886161,105.2196397055,107.2742023822,104.9137794699,107.0882691083,46886161,0.0,1.0,116.76299999999999,116.39051028030629,40.500919225563344,-0.23607030385630878
140,AAPL,2015-12-14 00:00:00+00:00,112.48,112.68,109.79,112.18,65003609,104.5688732468,104.7548065207,102.0680707127,104.2899733359,65003609,0.0,1.0,116.181,115.67950841115932,39.0537054633353,-0.5428151441186486
141,AAPL,2015-12-15 00:00:00+00:00,110.49,112.8,110.35,111.94,53323105,102.7188371714,104.866366485,102.5886838797,104.0668534072,53323105,0.0,1.0,115.49600000000001,114.73596142731178,35.20262516111342,-0.93570280934847
142,AAPL,2015-12-16 00:00:00+00:00,111.34,111.99,108.8,111.07,56238467,103.5090535855,104.1133367257,101.1477010069,103.2580436657,56238467,0.0,1.0,115.00200000000002,114.11851389507308,38.01428313108862,-1.1650512329974987
143,AAPL,2015-12-17 00:00:00+00:00,108.98,112.25,108.98,112.02,44772827,101.3150409534,104.3550499818,101.3150409534,104.1412267168,44772827,0.0,1.0,114.38000000000002,113.18423864142316,33.64862111609361,-1.5197253400388036
144,AAPL,2015-12-18 00:00:00+00:00,106.03,109.52,105.81,108.91,96453327,98.5725251632,101.8170607929,98.3679985619,101.2499643075,96453327,0.0,1.0,113.08000000000001,111.88346797934592,29.143201366135386,-2.015612741965299
145,AAPL,2015-12-21 00:00:00+00:00,107.33,107.37,105.57,107.28,47590610,99.7810914436,99.8182780984,98.1448786332,99.7346081251,47590610,0.0,1.0,111.98499999999999,111.05556471037379,33.376706623744255,-2.277454863224335
146,AAPL,2015-12-22 00:00:00+00:00,107.23,107.72,106.451,107.4,32789367,99.6881248067,100.1436613277,98.9639147048,99.8461680895,32789367,0.0,1.0,110.88499999999999,110.36000749030572,33.21232276995501,-2.4646251307267306
147,AAPL,2015-12-23 00:00:00+00:00,108.61,108.85,107.2,107.27,32657354,100.9710643966,101.1941843253,99.6602348156,99.7253114614,32657354,0.0,1.0,110.184,110.04182431025009,37.76741609734888,-2.473096136539411
148,AAPL,2015-12-24 00:00:00+00:00,108.03,109.0,107.95,109.0,13596680,100.4318579023,101.3336342808,100.3574845927,101.3336342808,13596680,0.0,1.0,109.37,109.67603807202276,36.63645422193184,-2.4978173389677067
149,AAPL,2015-12-28 00:00:00+00:00,106.82,107.69,106.1807,107.59,26704210,99.3069615952,100.1157713367,98.7126258851,100.0228046997,26704210,0.0,1.0,108.734,109.15675842256402,34.32700376594701,-2.5852448640728625
150,AAPL,2015-12-29 00:00:00+00:00,108.74,109.43,106.86,106.96,30931243,101.0919210247,101.7333908197,99.3441482499,99.4371148869,30931243,0.0,1.0,108.35999999999999,109.08098416391601,40.71335276134445,-2.4711183397071323
151,AAPL,2015-12-30 00:00:00+00:00,107.32,108.7,107.18,108.58,25213777,99.7717947799,101.0547343699,99.6416414882,100.9431744056,25213777,0.0,1.0,108.04299999999998,108.76080522502217,37.78666632627754,-2.4668184321304807
152,AAPL,2015-12-31 00:00:00+00:00,105.26,107.03,104.82,107.01,40912316,97.8566820587,99.5021915328,97.4476288561,99.4835982054,40912316,0.0,1.0,107.43499999999999,108.12429518410903,33.97146735826168,-2.5996681520390297
153,AAPL,2016-01-04 00:00:00+00:00,105.35,105.368,102.0,102.61,67649387,97.9403520319,97.9570860266,94.8259696939,95.3930661794,67649387,0.0,1.0,107.072,107.61987787790736,34.28365233830637,-2.666947355362936
154,AAPL,2016-01-05 00:00:00+00:00,102.71,105.85,102.41,105.75,55790992,95.4860328163,98.4051852167,95.20713290540002,98.3122185797,55790992,0.0,1.0,106.74000000000001,106.72717280919692,29.82854181800046,-2.8998647100427775
155,AAPL,2016-01-06 00:00:00+00:00,100.7,102.37,99.87,100.56,68457388,93.6174034135,95.1699462507,92.8457803268,93.4872501218,68457388,0.0,1.0,106.077,105.63132320752473,26.956374744926507,-3.209644806045006
156,AAPL,2016-01-07 00:00:00+00:00,96.45,100.13,96.43,98.68,81094428,89.6663213429,93.0874935829,89.6477280155,91.739477347,81094428,0.0,1.0,104.999,103.96199171524748,22.108837637706173,-3.7548041997100654
157,AAPL,2016-01-08 00:00:00+00:00,96.96,99.11,96.76,98.55,70798016,90.1404511914,92.1392338859,89.9545179175,91.618620719,70798016,0.0,1.0,103.83399999999999,102.6889023124752,23.877872947589026,-4.098449830647539
158,AAPL,2016-01-11 00:00:00+00:00,98.53,99.06,97.34,98.97,49739377,91.6000273916,92.0927505675,90.4937244118,92.0090805942,49739377,0.0,1.0,102.88399999999999,101.93273825566152,29.208103833374068,-4.195739714366084
159,AAPL,2016-01-12 00:00:00+00:00,99.96,100.69,98.8399,100.55,49154227,92.9294503,93.6081067498,91.8881309995,93.4779534581,49154227,0.0,1.0,102.19800000000001,101.57405857281397,33.75788359239195,-4.110075210563068
160,AAPL,2016-01-13 00:00:00+00:00,97.39,101.19,97.3,100.32,62439631,90.5402077303,94.0729399346,90.4565377571,93.2641301931,62439631,0.0,1.0,101.063,100.81332065048416,30.0232629883416,-4.20113492740613
161,AAPL,2016-01-14 00:00:00+00:00,99.52,100.48,95.74,97.96,63170127,92.5203970974,93.4128768122,89.00625822059999,91.070117561,63170127,0.0,1.0,100.28299999999999,100.57817144130523,36.31195543728543,-4.054687298979388
162,AAPL,2016-01-15 00:00:00+00:00,97.13,97.71,95.36,96.2,79833891,90.2984944742,90.8377009686,88.6529850001,89.43390475049999,79833891,0.0,1.0,99.47,99.95123117924975,32.754934773904225,-4.084397136548446
163,AAPL,2016-01-19 00:00:00+00:00,96.66,98.65,95.5,98.41,53087747,89.8615512805,91.7115873559,88.7831382919,91.4884674272,53087747,0.0,1.0,98.601,99.35282551029525,32.0892314770916,-4.098621115993723
164,AAPL,2016-01-20 00:00:00+00:00,96.79,98.1897,93.42,95.1,72334416,89.98240790860001,91.283661926,86.8494322432,88.41127174399999,72334416,0.0,1.0,98.009,98.88685723569611,32.49788152055348,-4.052686956117569
165,AAPL,2016-01-21 00:00:00+00:00,96.3,97.88,94.94,97.06,52161463,89.5268713875,90.9957442514,88.2625251249,90.2334178284,52161463,0.0,1.0,97.56899999999999,98.41651955647863,31.723018701021545,-4.00960250657225
166,AAPL,2016-01-22 00:00:00+00:00,101.42,101.46,98.37,98.63,65800467,94.2867631996,94.3239498544,91.4512807725,91.6929940286,65800467,0.0,1.0,98.066,98.96260690984614,46.16673780569481,-3.521720359417685
167,AAPL,2016-01-25 00:00:00+00:00,99.44,101.53,99.21,101.52,51794525,92.4460237879,94.3890265002,92.23220052290002,94.3797298365,51794525,0.0,1.0,98.314,99.04940565351049,42.42869469341674,-3.257291664531138
168,AAPL,2016-01-26 00:00:00+00:00,99.99,100.88,98.07,99.93,75077002,92.9573402911,93.78474336,91.1723808616,92.901560309,75077002,0.0,1.0,98.46,99.22042280741766,43.790169399016065,-2.9691234088276417
169,AAPL,2016-01-27 00:00:00+00:00,93.42,96.6289,93.34,96.04,133369674,86.8494322432,89.8326386564,86.77505893360001,89.2851581314,133369674,0.0,1.0,97.806,98.16580047879627,33.575697684484,-3.23361695881691
170,AAPL,2016-01-28 00:00:00+00:00,94.09,94.52,92.39,93.79,55678825,87.4723087108,87.87206524969999,85.8918758826,87.1934087999,55678825,0.0,1.0,97.476,97.42474584628786,35.23480723721012,-3.3505436209587316
171,AAPL,2016-01-29 00:00:00+00:00,97.34,97.34,94.35,94.79,64416504,90.4937244118,90.4937244118,87.7140219669,88.12307516950001,64416504,0.0,1.0,97.25800000000001,97.40933751059916,42.70996543756372,-3.1447107366429634
172,AAPL,2016-02-01 00:00:00+00:00,96.43,96.71,95.4,96.47,40943541,89.6477280155,89.90803459899999,88.6901716549,89.6849146703,40943541,0.0,1.0,97.18800000000002,97.23127614503568,41.27350780478636,-3.020201089539256
173,AAPL,2016-02-02 00:00:00+00:00,94.48,96.04,94.28,95.42,37357215,87.8348785949,89.2851581314,87.648945321,88.7087649823,37357215,0.0,1.0,96.97,96.73104411866555,38.30081825724524,-3.0437881057452927
174,AAPL,2016-02-03 00:00:00+00:00,96.35,96.84,94.08,95.0,45964294,89.573354706,90.02889122709999,87.4630120471,88.31830510709999,45964294,0.0,1.0,96.926,96.66176336981727,42.57241646878294,-2.878407128633256
175,AAPL,2016-02-04 00:00:00+00:00,96.6,97.33,95.19,95.86,46471652,90.2891978105,90.9715074834,88.971312004,89.59754142979999,46471652,0.52,1.0,96.956,96.65053366621413,43.13918684581992,-2.6960897576351357
176,AAPL,2016-02-05 00:00:00+00:00,94.02,96.92,93.69,96.52,46418064,87.8777471858,90.5882924617,87.5693058268,90.2144241477,46418064,0.0,1.0,96.216,96.17225481781156,38.875131325181634,-2.72833580876042
177,AAPL,2016-02-08 00:00:00+00:00,95.01,95.7,93.04,93.13,54021375,88.8030712627,89.4479941042,86.9617698167,87.04589018729999,54021375,0.0,1.0,95.773,95.96093576002764,41.27386741628452,-2.643533303986672
178,AAPL,2016-02-09 00:00:00+00:00,94.99,95.94,93.93,94.29,44331195,88.784377847,89.6723150926,87.7936268151,88.1301082977,44331195,0.0,1.0,95.273,95.78440198547715,41.23865883322602,-2.5485623010558243
179,AAPL,2016-02-10 00:00:00+00:00,94.27,96.35,94.1,95.92,42343601,88.111414882,90.0555301143,87.9525208486,89.6536216769,42343601,0.0,1.0,95.35799999999999,95.50905616993586,39.91847471026282,-2.5025472725367166
180,AAPL,2016-02-11 00:00:00+00:00,93.7,94.72,92.59,93.79,50074711,87.5786525346,88.5320167351,86.5411679635,87.6627729053,50074711,0.0,1.0,95.319,95.18013686631116,38.85791170836155,-2.483446640249241
181,AAPL,2016-02-12 00:00:00+00:00,93.99,94.5,93.01,94.19,40351381,87.8497070622,88.3263891625,86.93372969309999,88.0366412192,40351381,0.0,1.0,94.98400000000001,94.96374834516368,39.73518356603533,-2.4170464680553607
182,AAPL,2016-02-16 00:00:00+00:00,96.64,96.85,94.61,95.02,49057916,90.3265846419,90.5228655067,88.4292029488,88.8124179706,49057916,0.0,1.0,95.00500000000001,95.26852137331575,47.19159012489863,-2.126082840632165
183,AAPL,2016-02-17 00:00:00+00:00,98.12,98.21,96.15,96.67,44863243,91.7098974034,91.794017774,89.8685959574,90.3546247655,44863243,0.0,1.0,95.369,95.7869720327129,50.8491958950653,-1.755828342330446
184,AAPL,2016-02-18 00:00:00+00:00,96.26,98.89,96.091,98.84,39020983,89.97140974370001,92.4295939077,89.81345038110001,92.3828603685,39020983,0.0,1.0,95.36,95.8729771176742,46.491074721337256,-1.5941095377655046
185,AAPL,2016-02-19 00:00:00+00:00,96.04,96.7599,95.8,96.0,35374173,89.7657821711,90.438651669,89.5414611827,89.72839533969999,35374173,0.0,1.0,95.304,95.9033449144607,45.98900544116192,-1.4667901377472106
186,AAPL,2016-02-22 00:00:00+00:00,96.88,96.9,95.92,96.31,34280758,90.5509056303,90.569599046,89.6536216769,90.01814328290001,34280758,0.0,1.0,95.59,96.08091856637694,48.2854101905468,-1.2833143669323448
187,AAPL,2016-02-23 00:00:00+00:00,94.69,96.5,94.55,96.4,31942633,88.5039766116,90.1957307321,88.3731227017,90.1022636536,31942633,0.0,1.0,95.558,95.82802428158112,43.136019527467354,-1.2996417331949743
188,AAPL,2016-02-24 00:00:00+00:00,96.1,96.38,93.32,93.98,36255745,89.8218624181,90.0835702379,87.22347763639999,87.8403603544,36255745,0.0,1.0,95.66900000000001,95.87747441220273,47.051233017630786,-1.1851444647888059
189,AAPL,2016-02-25 00:00:00+00:00,96.76,96.76,95.25,96.05,27582659,90.4387451361,90.4387451361,89.02739225110001,89.77512887889999,27582659,0.0,1.0,95.918,96.03793360998407,48.82732643774678,-1.0292831352422382
190,AAPL,2016-02-26 00:00:00+00:00,96.91,98.0237,96.58,97.2,28991131,90.5789457538,91.6198886068,90.2705043948,90.8500002814,28991131,0.0,1.0,96.239,96.1964911354415,49.24403178916056,-0.8834740236573992
191,AAPL,2016-02-29 00:00:00+00:00,96.69,98.23,96.65,96.86,35216277,90.3733181812,91.8127111897,90.3359313498,90.5322122146,35216277,0.0,1.0,96.50899999999999,96.2862200199067,48.61870012713977,-0.7767178932287493
192,AAPL,2016-03-01 00:00:00+00:00,100.53,100.77,97.42,97.65,50407147,93.9624539947,94.1867749831,91.0556278541,91.2706021346,50407147,0.0,1.0,96.898,97.05781637992366,58.519936987747144,-0.3779007780128154
193,AAPL,2016-03-02 00:00:00+00:00,100.75,100.89,99.64,100.51,33169560,94.1680815674,94.2989354773,93.1305969963,93.9437605791,33169560,0.0,1.0,97.161,97.72912249266481,59.0073160376714,-0.04358080708279033
194,AAPL,2016-03-03 00:00:00+00:00,101.5,101.7099,100.45,100.58,36955742,94.869084656,95.0652720537,93.887680332,94.009187534,36955742,0.0,1.0,97.685,98.41473658490757,60.70249552153101,0.2786765012764221
195,AAPL,2016-03-04 00:00:00+00:00,103.01,103.75,101.37,102.37,46055100,96.280437541,96.9720939218,94.747577454,95.6822482388,46055100,0.0,1.0,98.382,99.2502390240153,63.93606920421808,0.6484373382954516
196,AAPL,2016-03-07 00:00:00+00:00,101.87,102.83,100.96,102.39,35915810,95.2149128464,96.1121967998,94.3643624322,95.7009416545,35915810,0.0,1.0,98.881,99.72655920146707,59.92691900549589,0.8398062295406135
197,AAPL,2016-03-08 00:00:00+00:00,101.03,101.76,100.4,100.78,31182194,94.4297893871,95.11209906,93.8409467927,94.1961216909,31182194,0.0,1.0,99.515,99.96354843756397,57.0863970741612,0.913160133170976
198,AAPL,2016-03-09 00:00:00+00:00,101.12,101.58,100.27,101.31,27201683,94.5139097578,94.9438583188,93.7194395907,94.6914972069,27201683,0.0,1.0,100.017,100.1738123580069,57.31982365495439,0.9674042441842658
199,AAPL,2016-03-10 00:00:00+00:00,101.17,102.24,100.15,101.41,33513577,94.560643297,95.5607410367,93.6072790965,94.7849642854,33513577,0.0,1.0,100.458,100.35493738382382,57.45827036872235,1.0028672457566898
200,AAPL,2016-03-11 00:00:00+00:00,102.26,102.28,101.5,102.24,27408237,95.5794344524,95.5981278681,94.869084656,95.5607410367,27408237,0.0,1.0,100.99300000000001,100.70131240494678,60.468765958217716,1.1061745290882925
201,AAPL,2016-03-14 00:00:00+00:00,102.52,102.91,101.78,101.91,25076062,95.8224488565,96.1869704625,95.1307924757,95.2522996778,25076062,0.0,1.0,101.57600000000001,101.03198287677463,61.17454848226964,1.1952480470365288
202,AAPL,2016-03-15 00:00:00+00:00,104.58,105.18,103.85,103.96,40067734,97.7478706731,98.308673144,97.0655610002,97.1683747866,40067734,0.0,1.0,101.981,101.67707689917924,66.30724522596353,1.4157444152633616
203,AAPL,2016-03-16 00:00:00+00:00,105.97,106.31,104.59,104.61,38303493,99.047063064,99.3648511308,97.757217381,97.7759107967,38303493,0.0,1.0,102.503,102.45760837205574,69.26023471314691,1.6832473315064647
204,AAPL,2016-03-17 00:00:00+00:00,105.8,106.47,104.96,105.52,34420705,98.8881690306,99.5143984564,98.1030455714,98.6264612108,34420705,0.0,1.0,102.93299999999999,103.06531594077289,68.46984095237326,1.8600858290586757
205,AAPL,2016-03-18 00:00:00+00:00,105.92,106.5,105.19,106.34,44205171,99.0003295248,99.5424385799,98.3180198519,99.3928912544,44205171,0.0,1.0,103.224,103.5843494060869,68.74101704338085,1.9870095997442263
206,AAPL,2016-03-21 00:00:00+00:00,105.91,107.65,105.1401,105.93,35502678,98.9909828169,100.6173099824,98.2713797797,99.0096762326,35502678,0.0,1.0,103.628,104.00719496861656,68.68800072719478,2.063009595583381
207,AAPL,2016-03-22 00:00:00+00:00,106.72,107.29,105.21,105.25,32444375,99.7480661526,100.2808284999,98.3367132676,98.3741000989,32444375,0.0,1.0,104.197,104.50043224704991,70.66177349963768,2.1636590556216504
208,AAPL,2016-03-23 00:00:00+00:00,106.13,107.07,105.9,106.48,25703495,99.1966103896,100.0752009273,98.9816361091,99.5237451642,25703495,0.0,1.0,104.69800000000001,104.79671729304084,67.33240286369875,2.1707928598610806
209,AAPL,2016-03-24 00:00:00+00:00,105.67,106.25,104.89,105.47,26132955,98.7666618286,99.3087708837,98.0376186164,98.5797276716,26132955,0.0,1.0,105.148,104.9554959670334,64.7700306426423,2.1149484858622145
210,AAPL,2016-03-28 00:00:00+00:00,105.19,106.19,105.06,106.0,19411372,98.3180198519,99.2526906367,98.1965126498,99.0751031875,19411372,0.0,1.0,105.441,104.99813306393642,62.11375008436687,2.0088031958532753
211,AAPL,2016-03-29 00:00:00+00:00,107.68,107.79,104.88,104.89,31190083,100.645350106,100.7481638923,98.0282719086,98.0376186164,31190083,0.0,1.0,105.957,105.4857452341298,69.17584849019389,2.101381066121448
212,AAPL,2016-03-30 00:00:00+00:00,109.56,110.42,108.6,108.65,45601149,102.4025311814,103.2063480563,101.505247228,101.5519807672,45601149,0.0,1.0,106.455,106.22651882792437,73.2327874889022,2.2999377329569484
213,AAPL,2016-03-31 00:00:00+00:00,108.99,109.9,108.88,109.72,25888449,101.8697688341,102.7203192482,101.7669550477,102.552078507,25888449,0.0,1.0,106.75699999999999,106.72896995011995,70.2153312147272,2.383821870985244
214,AAPL,2016-04-01 00:00:00+00:00,109.99,110.0,108.2,108.78,25873950,102.8044396188,102.8137863267,101.1313789141,101.6734879693,25873950,0.0,1.0,107.176,107.32188450464359,72.3665305870311,2.502149080312435
215,AAPL,2016-04-04 00:00:00+00:00,111.12,112.19,110.27,110.42,37356204,103.8606176057,104.8607153454,103.0661474386,103.2063480563,37356204,0.0,1.0,107.696,108.01245095834477,74.5990770758057,2.656483514055239
216,AAPL,2016-04-05 00:00:00+00:00,109.81,110.73,109.42,109.51,26578652,102.6361988776,103.4960959996,102.2716772715,102.3557976421,26578652,0.0,1.0,108.08599999999998,108.33927805682754,67.76402502380336,2.642626064548267
217,AAPL,2016-04-06 00:00:00+00:00,110.96,110.98,109.2,110.23,26404077,103.7110702801,103.7297636958,102.0660496989,103.0287606072,26404077,0.0,1.0,108.50999999999999,108.81577295558617,70.33372607575672,2.6933915834297153
218,AAPL,2016-04-07 00:00:00+00:00,108.54,110.42,108.121,109.95,31801870,101.4491669809,103.2063480563,101.0575399221,102.7670527875,31801870,0.0,1.0,108.751,108.76563241820688,59.5719108278639,2.5094227838817886
219,AAPL,2016-04-08 00:00:00+00:00,108.66,109.77,108.17,108.91,23581740,101.5613274751,102.5988120462,101.1033387905,101.7949951713,23581740,0.0,1.0,109.05,108.74642652398745,59.899569378740736,2.3462629234510217
220,AAPL,2016-04-11 00:00:00+00:00,109.02,110.61,108.83,108.97,29407518,101.8978089576,103.3839355054,101.7202215085,101.8510754184,29407518,0.0,1.0,109.43299999999999,108.79616715598972,60.922786542524534,2.2204110336724767
221,AAPL,2016-04-12 00:00:00+00:00,110.44,110.5,108.66,109.34,27232325,103.225041472,103.2811217191,101.5613274751,102.1969036087,27232325,0.0,1.0,109.70899999999999,109.09504585490069,64.74416707315862,2.209781649559119
222,AAPL,2016-04-13 00:00:00+00:00,112.04,112.34,110.8,110.8,33257316,104.7205147277,105.0009159631,103.5615229545,103.5615229545,33257316,0.0,1.0,109.957,109.63049206310058,68.48393773949655,2.303906415287287
223,AAPL,2016-04-14 00:00:00+00:00,112.1,112.39,111.33,111.62,25473923,104.7765949747,105.0476495023,104.0568984705,104.327952998,25473923,0.0,1.0,110.26799999999999,110.07949350617321,68.61837059753647,2.356181870883006
224,AAPL,2016-04-15 00:00:00+00:00,109.85,112.3,109.73,112.11,46938969,102.673585709,104.9635291317,102.5614252148,104.7859416826,46938969,0.0,1.0,110.25399999999999,110.03776741414171,58.53501333747188,2.190800169473576
225,AAPL,2016-04-18 00:00:00+00:00,107.48,108.95,106.94,108.89,60821461,100.458415949,101.8323820027,99.9536937252,101.7763017556,60821461,0.0,1.0,109.89000000000001,109.57271879338867,50.171770752857576,1.847201398631725
226,AAPL,2016-04-19 00:00:00+00:00,106.91,108.0,106.23,107.88,32384879,99.9256536017,100.9444447571,99.290077468,100.8322842629,32384879,0.0,1.0,109.6,109.08858810368164,48.381377649923614,1.5114792687854788
227,AAPL,2016-04-20 00:00:00+00:00,107.13,108.09,106.06,106.64,30611030,100.1312811744,101.0285651277,99.1311834346,99.6732924898,30611030,0.0,1.0,109.21699999999998,108.73248117573952,49.13583277636618,1.248774132651974
228,AAPL,2016-04-21 00:00:00+00:00,105.97,106.93,105.52,106.93,31552525,99.047063064,99.9443470174,98.6264612108,99.9443470174,31552525,0.0,1.0,108.96,108.2302118710596,45.370362326809115,0.9361843635143146
229,AAPL,2016-04-22 00:00:00+00:00,105.68,106.48,104.62,105.01,33683121,98.7760085364,99.5237451642,97.7852575045,98.1497791106,33683121,0.0,1.0,108.66199999999999,107.7665369854124,44.45319495798938,0.6574751784233825
230,AAPL,2016-04-25 00:00:00+00:00,105.08,105.65,104.51,105.0,28031588,98.2152060655,98.7479684129,97.6824437182,98.1404324028,28031588,0.0,1.0,108.268,107.27807571533742,42.537247194601726,0.38375743878320634
231,AAPL,2016-04-26 00:00:00+00:00,104.35,105.3,103.91,103.91,56016165,97.5328963926,98.4208336382,97.1216412473,97.1216412473,56016165,0.0,1.0,107.65899999999999,106.7456983125488,40.263468654454016,0.1066992958881059
232,AAPL,2016-04-27 00:00:00+00:00,97.82,98.71,95.68,96.0,114602142,91.429496168,92.2613531664,89.4293006885,89.72839533969999,114602142,0.0,1.0,106.237,105.12284407390356,26.577658659782756,-0.632496676988552
